clade_name	clean_SRR28210342_metaphlan	clean_SRR28210343_metaphlan	clean_SRR28210344_metaphlan	clean_SRR28210345_metaphlan	clean_SRR28210346_metaphlan	clean_SRR28210347_metaphlan	clean_SRR28210348_metaphlan	clean_SRR28210349_metaphlan	clean_SRR28210350_metaphlan	clean_SRR28210351_metaphlan	clean_SRR28210352_metaphlan	clean_SRR28210353_metaphlan	clean_SRR28210354_metaphlan	clean_SRR28210355_metaphlan	clean_SRR28210356_metaphlan	clean_SRR28210357_metaphlan	clean_SRR28210358_metaphlan	clean_SRR28210359_metaphlan	clean_SRR28210360_metaphlan	clean_SRR28210361_metaphlan	clean_SRR28210362_metaphlan	clean_SRR28210363_metaphlan	clean_SRR28210364_metaphlan	clean_SRR28210365_metaphlan	clean_SRR28210366_metaphlan	clean_SRR28210367_metaphlan	clean_SRR28210368_metaphlan	clean_SRR28210369_metaphlan	clean_SRR28210370_metaphlan	clean_SRR28210371_metaphlan	clean_SRR28210372_metaphlan	clean_SRR28210373_metaphlan	clean_SRR28210374_metaphlan	clean_SRR28210375_metaphlan	clean_SRR28210376_metaphlan	clean_SRR28210377_metaphlan	clean_SRR28210378_metaphlan	clean_SRR28210379_metaphlan	clean_SRR28210380_metaphlan	clean_SRR28210381_metaphlan
Holdemania_massiliensis	0.0	0.0	0.04536	0.0	0.01591	0.00469	0.00047	0.00297	0.0	0.02395	0.00585	0.0	0.0	0.0	0.0	0.0	0.0	0.009	0.0	0.0	0.0	0.0	0.0	0.01872	0.02905	0.00459	0.0	0.0	0.0	0.0	0.0	0.0	0.03671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3109_SGB4121	0.0	0.0	0.03447	0.06517	0.04121	0.07181	0.0	0.0	0.02158	0.08405	0.03884	0.0	0.0	0.09765	0.05718	0.02105	0.04969	0.07204	0.0	0.14797	0.0759	0.05905	0.02114	0.0	0.05809	0.0	0.0	0.0	0.0	0.0	0.03591	0.08216	0.0	0.0	0.0	0.04102	0.0	0.00397	0.0	0.0
Veillonella_parvula	0.0	0.0	0.02589	0.00036	0.03555	0.06138	0.0	0.0	0.11351	0.00295	0.0	0.0	0.1278	0.00314	0.0422	0.02559	0.00703	0.00837	0.04927	0.04352	0.00137	0.02866	0.0	0.0105	0.0	0.0	0.00661	0.0	0.02332	0.0	0.0	0.00519	0.00013	0.00228	0.0	0.00151	0.0	0.0	0.053	0.21326
Bifidobacterium_dentium	0.0	0.0	0.02159	0.0	0.0	0.0	0.0	0.0	0.00127	0.0	0.0	0.06579	0.0	0.0	0.09365	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04755	0.08805
Enterobacter_asburiae	0.0	0.0	0.02105	0.0	0.0	0.04156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00807	0.0	0.0
GGB9253_SGB14198	0.0	0.0	0.01982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Klebsiella_pneumoniae	0.0	0.0	0.01746	0.06776	0.24951	1.02083	0.00572	0.0	0.0	0.0	0.00134	0.04991	0.0	0.0	0.0	0.00062	0.35862	0.00045	0.0	0.0	0.0	2.74051	0.00388	0.31008	0.0	0.0	0.0	0.01105	0.06933	0.0	0.0	0.0	0.53292	0.0	0.00126	0.0	0.00818	0.25705	0.02666	0.05924
Dialister_invisus	0.0	0.0	0.01284	0.0	0.0	0.59042	0.0	0.0	0.02666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.27939	0.0	0.0	0.0	0.0	0.0	0.0	0.01246	0.04559	0.0	0.0	0.0	1.8685	0.01257
GGB9715_SGB15267	0.0	0.0	0.01207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter_faecis	0.0	0.0	0.01203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solobacterium_moorei	0.0	0.0	0.01109	0.0	0.0	0.0	0.0	0.00602	0.0	0.0	0.0	0.0	0.0	0.00187	0.0	0.0	0.0	0.0	0.0	0.00159	0.00582	0.00372	0.0	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.00553	0.0	0.0	0.0	0.0	0.0	0.00562
GGB3828_SGB5197	0.0	0.0	0.00585	0.0077	0.0	0.00721	0.0	0.00033	0.0	0.0	0.00929	0.0	0.0	0.0	0.01063	0.01555	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.00018	0.0	0.0	0.0	0.00266	0.03275	0.0	0.0	0.0	0.0	0.01341	0.0	0.05125	0.0	0.0	0.0	0.0
GGB3818_SGB5183	0.0	0.0	0.0056	0.0	0.00285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029	0.0	0.04358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Paracoccus_marcusii	0.0	0.0	0.00507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_symbiosum	0.0	0.0	0.00475	0.00042	0.0	0.00474	0.0	0.01647	0.0	0.00445	0.0	0.01897	0.10567	0.0	0.0	0.00273	0.0	0.0	0.0	0.00548	0.0	0.0	0.00801	0.0	0.2466	0.00923	0.00533	0.0	0.0	0.00305	0.0	0.0	0.0	0.0	0.02846	0.0	0.0	0.01152	0.05138	0.0
Lancefieldella_rimae	0.0	0.0	0.00315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334	0.0007	0.0	0.0	0.00061	0.0	0.00415	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051	0.00329
Candidatus_Saccharibacteria_unclassified_SGB19846	0.0	0.0	0.00306	0.0	0.00137	0.0	0.0	0.00024	0.00023	0.0	0.0	0.0	0.0	0.0	0.00462	0.0	0.0	0.0	0.0	0.0	0.00128	0.0	0.0	0.0	0.02829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00567
Parvimonas_micra	0.0	0.0	0.00261	0.0	0.0	0.0	0.0	0.00655	0.0	0.0006	0.0	0.0	0.0	0.0	0.01042	0.0	0.0	0.0	0.0	0.01467	9e-05	0.0	0.0	0.0	0.00695	0.0	0.0	0.0	0.0	0.0	0.0	0.00382	0.0	0.00525	0.0	0.0	0.00215	0.0	0.0	0.00111
Corynebacterium_durum	0.0	0.0	0.00243	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006
TM7_phylum_sp_oral_taxon_349	0.0	0.0	0.00237	0.00299	0.0	0.0	0.0	0.0	0.0	0.00185	0.0	0.0	0.0	0.0	0.00773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.01889
Clostridium_scindens	0.0	0.0	0.0023	0.0	0.00397	0.0005	0.0	0.0	0.02835	0.00835	0.0	0.00392	0.0	0.0	0.01769	0.0	0.00179	0.0	0.0	0.0	0.0	0.0	0.05861	0.0	0.50311	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00272	0.0	0.2248	0.0	0.23948	0.00996	0.08741	0.0
Butyricimonas_paravirosa	0.0	0.0	0.00171	0.0	0.02887	0.17788	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.00436	0.0	0.0	0.0	0.0	0.31215	0.0	0.0	0.0	0.0	0.0	0.03865	0.0	0.0	0.0	0.0	0.0	0.0	0.01333	0.0	0.0	0.0	0.0	0.02358	0.04045	8e-05
Provencibacterium_massiliense	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_rogosae	0.0	0.0	0.00152	0.0	0.00294	0.01201	0.0	0.0	0.0	0.0	0.00022	0.0	0.0	0.0	0.0	0.02391	0.00058	0.02831	0.00457	0.0259	0.0	0.0	0.0	0.0	0.0	0.0	0.00447	0.0	0.0	0.0	0.0	0.01754	0.0	0.0	0.0	0.00516	0.00926	0.0	0.0	0.01058
Streptococcus_parauberis	0.0	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mogibacterium_timidum	0.0	0.0	0.00131	0.0	0.0	0.0	0.0	0.00417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.00346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00942
Eubacterium_minutum	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Solobacterium_SGB6833	0.0	0.0	0.00086	0.00131	0.0	0.00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04658	0.01516	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Veillonella_atypica	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02245	0.01726	0.0	0.0	0.0013	0.00369	0.00062	0.0	0.01435	0.0	0.0	0.0	0.0	0.02849	0.00102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00698
Actinomyces_johnsonii	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01913	0.0	0.0	0.0	0.0	0.0	0.0	0.00033	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.00743
Lentihominibacter_hominis	0.0	0.0	0.00051	0.0	0.004	0.0	0.0	0.09997	0.00404	0.0	0.0	0.08412	0.0	0.0	0.0	0.0	0.00326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.70628	0.00486	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.00644	0.0	0.0	0.0	0.0	0.0
Arachnia_propionica	0.0	0.0	0.00046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0	0.00378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062
GGB9619_SGB15067	0.0	0.0	0.00039	0.0	0.00086	0.0	0.0	0.0	0.0	0.0104	0.0	0.00068	0.0	0.0	0.0	0.0	0.0	0.00828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.01032	0.01919	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lancefieldella_parvula	0.0	0.0	0.00024	0.0	0.00082	0.0	0.0	0.01017	0.00874	0.0	0.0	0.0	0.0	0.05546	0.03879	0.0	0.0	0.00432	0.0004	0.0	0.04572	0.00593	0.00022	0.0	0.00606	0.0	0.0	0.00145	0.0004	0.0	0.0	0.0	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.01765
Lactonifactor_longoviformis	0.0	0.0	0.00016	0.0	0.0	0.00132	0.0	0.0	0.00103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03099	0.0	0.02517	0.0	0.0	0.0	0.0	0.0	0.11838	0.0	0.0	0.0	0.00121	0.0	0.0	0.00183	0.00374	0.0
GGB88417_SGB135709	0.0	0.0	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Olsenella_phocaeensis	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Megamonas_funiformis	0.0	0.0	0.0	14.6831	0.00352	0.0011	0.00467	0.00049	7.90973	0.00054	0.00297	0.00128	0.00306	0.0	0.0	46.23187	0.0	0.00772	0.0	0.82431	0.0	0.0	0.0	0.70759	0.0	0.0	0.0	0.0	0.0	0.0	0.08906	0.0	0.0	0.0	0.0	0.0	0.0	0.13273	0.0	0.0
GGB51647_SGB4348	0.0	0.0	0.0	0.90472	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5809	0.0	0.0	0.0	0.0	0.0	0.0	0.38938	0.0	0.0	0.0	0.00061	0.00252	0.0	0.0	0.0	0.0	0.0	0.0	3.07419	3.04796	9.6512	0.0	0.0	0.0	0.0	0.00415	0.0	0.0
Gemmiger_SGB15295	0.0	0.0	0.0	0.13676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05018	0.0	0.0	0.0	0.0	0.0	0.0	0.07357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08334	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.03926	0.0	0.0	0.0	0.0
Clostridiaceae_bacterium_CLA_AA_H274	0.0	0.0	0.0	0.09565	0.0	0.13979	0.0	0.0	0.03308	0.0	0.0	0.0	0.0	0.0	0.02293	0.0	0.91496	0.0	0.00667	0.0	0.0	0.08848	0.0	0.07203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26665	0.0	0.0	0.60172	0.59324	0.0	0.0	0.0
Streptococcus_thermophilus	0.0	0.0	0.0	0.0829	0.0	0.02232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05889	0.00726	0.0	0.0	0.0	1.13709	0.0	0.00108	0.0	0.0	0.0	10.23588	0.0	0.0	0.0	0.0	3.30149	0.05125	0.0	0.0	0.00622	2.30579	0.0	0.00194	0.0	0.0	0.0
Clostridiaceae_bacterium_Marseille_Q4149	0.0	0.0	0.0	0.07695	0.21134	0.0	0.0	0.0	0.0	0.0	0.32407	0.0	0.0	0.0	0.0	0.0	0.07562	0.37043	0.00227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00124	0.0	0.0	0.15982	0.0
Citrobacter_portucalensis	0.0	0.0	0.0	0.06768	0.00312	0.04648	0.0	0.0	0.0	0.0	0.00098	0.0	0.0	0.0	0.0	0.0	0.00253	0.0	0.0	0.0	0.0	0.0	0.00499	0.02302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03419	0.0	0.0
GGB3345_SGB4425	0.0	0.0	0.0	0.05771	0.0	0.0	0.0	0.11669	2.42135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.25869	0.0	0.18187	0.41808	0.0	0.0	0.0	0.0	0.0	0.36215	0.0	0.04692	0.0	0.0	0.00729	0.06561	0.39148	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AM49_4BH	0.0	0.0	0.0	0.04971	0.94038	0.18583	0.0	0.0	0.0	0.0	0.03993	0.0	0.0	0.00727	0.0	0.0	1.20262	0.0	0.0	0.0	0.0	0.0	0.0	0.06486	0.0	0.0	0.06564	0.0	0.0	0.0	0.05593	0.14073	0.03622	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB4651_SGB6438	0.0	0.0	0.0	0.02879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_schinkii	0.0	0.0	0.0	0.02471	0.0	0.0	0.0	0.0	0.0	0.0	0.01258	0.0	0.0	0.0	0.0	0.0	0.0	0.10444	0.0	0.0	0.23238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35903	0.0	0.0	0.0	0.02735	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_SGB6176	0.0	0.0	0.0	0.01688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00354	0.0	0.0	0.0	0.0	0.0
Hafnia_alvei	0.0	0.0	0.0	0.01187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Streptococcus_rubneri	0.0	0.0	0.0	0.01131	0.0	0.0	0.00235	0.0	0.0	0.01045	0.0	0.0	0.00456	0.0	0.0	0.0367	0.0	0.03056	0.0	0.0	0.0	0.0	0.0	0.02503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06227	0.0	0.0	0.0	0.0	0.05016	0.00176	0.0	0.0
GGB9345_SGB14311	0.0	0.0	0.0	0.00659	0.03925	0.0	0.0	0.0	0.0	0.0	0.0	2.57113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Citrobacter_braakii	0.0	0.0	0.0	0.00471	0.10985	0.01623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108	0.0	0.0
Clostridium_perfringens	0.0	0.0	0.0	0.00447	0.00084	7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00043	0.0	0.00114	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.00346	0.0	0.0	0.50589	0.0	0.0148	0.0	0.0	0.0
Streptococcus_sinensis	0.0	0.0	0.0	0.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00334
Gemella_sanguinis	0.0	0.0	0.0	0.00324	0.00102	0.0	0.0	0.0036	0.0	0.0	0.0	0.0	0.0	0.0	0.00535	0.00017	0.0	0.00029	0.0	0.00147	0.00039	0.0	0.0	0.0	0.00332	0.0	0.0	0.0	0.0	0.0	0.0	0.00069	0.0	0.0	0.00094	0.0	0.0024	0.0011	0.0	0.00748
Massilioclostridium_coli	0.0	0.0	0.0	0.00291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.0	0.0	0.00237	0.0	0.02857	0.0	0.00183	0.00049	0.0	0.0	0.0	0.00022	0.0	0.0	0.00641	0.0	0.0	0.0	0.0	0.0
Enterobacter_roggenkampii	0.0	0.0	0.0	0.0029	0.01253	0.17127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	0.0	0.00592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01133	0.0	0.0
Dellaglioa_algida	0.0	0.0	0.0	0.0027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pediococcus_pentosaceus	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mediterraneibacter_sp_NSJ_151	0.0	0.0	0.0	0.00209	0.04316	0.00144	0.0	0.00437	0.0	0.00437	0.0	0.0	0.0	0.0	0.00225	0.0	0.05858	0.0	0.00904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00623	0.0	0.0	0.0	0.00681	0.01273	0.0	0.0	0.0	0.05603	0.0	0.0	0.0	0.0
Arachnia_SGB15899	0.0	0.0	0.0	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00285	0.0	0.0	0.0	0.0	0.0	0.00325
Streptococcus_cristatus	0.0	0.0	0.0	0.00162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00496	0.0	0.0	0.0	0.00073	0.0	0.03619	0.0	0.00034	0.0	0.01678	0.0	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01329
Actinomyces_sp_HMT897	0.0	0.0	0.0	0.00137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.0	0.0	0.0	0.0	0.0	0.01631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.01367
Raoultella_ornithinolytica	0.0	0.0	0.0	0.0013	0.01673	0.04016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01864	0.0	0.00252	0.004	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_hydrogenotrophica	0.0	0.0	0.0	0.00121	0.00841	0.0	0.0	0.0	0.05044	0.0	0.07298	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00824	1.05314	0.0	0.0	0.0	0.0	0.0	0.04069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lactococcus_lactis	0.0	0.0	0.0	0.00105	0.0	0.02894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11604	0.0	0.0	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.09895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Granulicatella_SGB8255	0.0	0.0	0.0	0.00096	0.00434	0.0	0.0036	0.00042	0.0	0.00369	0.00058	0.0	0.0	0.00756	0.01371	0.00272	0.00054	0.00124	0.00741	0.0	0.01607	0.00195	0.0	0.00342	0.00694	0.0	0.00164	0.00299	0.00417	0.0	0.0	0.00104	0.0	0.0	0.00058	0.0	0.01604	4e-05	0.0	0.01313
Obesumbacterium_proteus	0.0	0.0	0.0	0.00077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_saphenum	0.0	0.0	0.0	0.00074	0.0	0.0	0.0	0.0	0.00144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00256
GGB12785_SGB19823	0.0	0.0	0.0	0.00053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05	0.0	0.0	0.00127	0.0	0.0	0.0	0.0	0.0	0.00451	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021
Candidatus_Nanosynbacter_sp_HMT_352	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.00078	0.0	0.00137	0.0	0.0	0.0
GGB3352_SGB4436	0.0	0.0	0.0	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.00514	0.0	0.0	0.0	0.0	0.0	0.0	0.0
